ImageId,fold
20190822074720_20190822075013_tile_10042,3
20190823072207_20190823072458_tile_5755,1
20190804115720_20190804115941_tile_9558,1
20190822070143_20190822070439_tile_7105,4
20190823142603_20190823142913_tile_3561,3
20190804133131_20190804133356_tile_784,3
20190822073257_20190822073557_tile_2431,0
20190822133333_20190822133635_tile_7768,2
20190822093552_20190822093843_tile_9654,0
20190823081648_20190823081959_tile_4850,2
20190823100628_20190823100943_tile_5433,3
20190822073257_20190822073557_tile_2430,1
20190823140636_20190823140937_tile_10432,0
20190822163425_20190822163708_tile_6309,3
20190804123018_20190804123239_tile_3013,1
20190823125732_20190823130048_tile_1934,1
20190823142603_20190823142913_tile_3562,3
20190823071331_20190823071608_tile_840,1
20190804144353_20190804144627_tile_9925,2
20190822162621_20190822162906_tile_5666,3
20190823153025_20190823153316_tile_5086,1
20190823065505_20190823065800_tile_389,0
20190822163021_20190822163304_tile_8467,3
20190804121331_20190804121610_tile_1649,2
20190823093548_20190823093858_tile_5497,1
20190823075318_20190823075613_tile_5281,0
20190804114647_20190804114904_tile_6259,1
20190822082538_20190822082826_tile_4156,3
20190823124735_20190823125042_tile_2255,3
20190823135623_20190823135909_tile_1102,4
20190804135937_20190804140208_tile_6557,3
20190823144849_20190823145144_tile_3291,3
20190822073257_20190822073557_tile_2417,2
20190822075657_20190822080002_tile_10711,4
20190804120223_20190804120456_tile_60,1
20190823124221_20190823124528_tile_9881,4
20190823093548_20190823093858_tile_5488,3
20190804132547_20190804132826_tile_10872,4
20190822083256_20190822083600_tile_10913,2
20190823074026_20190823074323_tile_2199,3
20190804114647_20190804114904_tile_6254,4
20190823153025_20190823153316_tile_5089,2
20190823160819_20190823161113_tile_11029,1
20190822155502_20190822155747_tile_4646,1
20190822154658_20190822154950_tile_9391,3
20190822080151_20190822080440_tile_619,3
20190823153025_20190823153316_tile_5077,3
20190823093023_20190823093332_tile_8954,2
20190822135802_20190822140055_tile_1753,0
20190823142111_20190823142355_tile_3939,0
20190823133754_20190823134101_tile_287,4
20190823094036_20190823094408_tile_10269,0
20190822102956_20190822103254_tile_4103,3
20190822085151_20190822085445_tile_553,1
20190823065021_20190823065333_tile_9154,4
20190822070610_20190822070846_tile_3720,3
20190804121331_20190804121610_tile_1659,1
20190822145832_20190822150114_tile_9608,0
20190823090554_20190823090904_tile_5015,0
20190823135623_20190823135909_tile_1108,3
20190823100628_20190823100943_tile_5446,2
20190823075755_20190823080053_tile_10755,3
20190822073746_20190822074042_tile_5387,1
20190822162246_20190822162529_tile_7644,4
20190822161045_20190822161339_tile_2471,1
20190822100114_20190822100413_tile_680,1
20190822083256_20190822083600_tile_10930,1
20190823154802_20190823155103_tile_9761,3
20190823070415_20190823070716_tile_6349,0
20190823161806_20190823162129_tile_2741,0
20190823091132_20190823091448_tile_7929,1
20190823091132_20190823091448_tile_7918,2
20190823153931_20190823154211_tile_6407,1
20190804130422_20190804130643_tile_3174,1
20190823065021_20190823065333_tile_9167,3
20190822162246_20190822162529_tile_7653,2
20190822151108_20190822151351_tile_8089,4
20190822143613_20190822143904_tile_4921,2
20190822163021_20190822163304_tile_8462,0
20190822100114_20190822100413_tile_665,2
20190822101929_20190822102224_tile_10371,2
20190822071924_20190822072224_tile_8642,3
20190804130928_20190804131204_tile_5135,3
20190823141628_20190823141922_tile_8733,0
20190823162315_20190823162606_tile_7864,3
20190822141103_20190822141406_tile_4960,4
20190823101748_20190823102106_tile_9434,3
20190822094951_20190822095250_tile_2955,3
20190823100116_20190823100432_tile_2357,0
20190822101929_20190822102224_tile_10377,0
20190822145028_20190822145325_tile_9219,0
20190823091132_20190823091448_tile_7927,4
20190822082538_20190822082826_tile_4153,4
20190823081648_20190823081959_tile_4848,4
20190822163021_20190822163304_tile_8471,4
20190822074237_20190822074521_tile_4755,3
20190804122434_20190804122704_tile_6463,2
20190804114132_20190804114404_tile_10815,3
20190822155125_20190822155355_tile_7382,3
20190822144046_20190822144338_tile_1478,4
20190822074237_20190822074521_tile_4750,0
20190823092528_20190823092835_tile_1199,4
20190804124148_20190804124417_tile_1317,3
20190822100114_20190822100413_tile_667,3
20190823090045_20190823090358_tile_1005,1
20190804121331_20190804121610_tile_1643,1
20190822150641_20190822150929_tile_9987,0
20190823080717_20190823081024_tile_3069,0
20190804115211_20190804115445_tile_8030,4
20190822134835_20190822135131_tile_4485,2
20190823091635_20190823091951_tile_8779,3
20190822085638_20190822085935_tile_10648,4
20190822142017_20190822142316_tile_9283,1
20190822082047_20190822082347_tile_4321,3
20190822161837_20190822162134_tile_1590,3
20190823140636_20190823140937_tile_10419,2
20190823155824_20190823160121_tile_4538,2
20190804123547_20190804123823_tile_6150,1
20190822145028_20190822145325_tile_9220,4
20190804140510_20190804140727_tile_4699,1
20190823083119_20190823083425_tile_2088,1
20190804143251_20190804143533_tile_341,2
20190804121908_20190804122131_tile_6662,1
20190823100116_20190823100432_tile_2366,2
20190823135139_20190823135448_tile_1432,2
20190823125228_20190823125530_tile_8567,3
20190823093023_20190823093332_tile_8952,2
20190804132547_20190804132826_tile_10861,1
20190822150641_20190822150929_tile_9982,1
20190823085011_20190823085317_tile_6939,4
20190823135623_20190823135909_tile_1105,3
20190823161806_20190823162129_tile_2740,4
20190822152355_20190822152652_tile_3987,3
20190822102427_20190822102736_tile_6113,4
20190822072817_20190822073109_tile_10131,0
20190823144002_20190823144238_tile_10079,2
20190823070853_20190823071152_tile_2026,1
20190823100628_20190823100943_tile_5435,3
20190822075219_20190822075510_tile_8137,3
20190823123151_20190823123459_tile_2321,2
20190822101929_20190822102224_tile_10372,2
20190822152811_20190822153054_tile_7,3
20190823151559_20190823151919_tile_5597,0
20190822151523_20190822151826_tile_2914,0
20190804130422_20190804130643_tile_3170,1
20190823074455_20190823074758_tile_10208,3
20190822074720_20190822075013_tile_10041,0
20190823125732_20190823130048_tile_1929,4
20190823072627_20190823072925_tile_10489,0
20190822154325_20190822154559_tile_9338,4
20190823093548_20190823093858_tile_5495,3
20190822085151_20190822085445_tile_552,2
20190822084226_20190822084526_tile_3228,1
20190822163834_20190822164115_tile_7695,0
20190823155824_20190823160121_tile_4550,0
20190822133830_20190822134118_tile_3779,3
20190804133131_20190804133356_tile_783,0
20190823075318_20190823075613_tile_5274,3
20190823130736_20190823131054_tile_4271,4
20190823075318_20190823075613_tile_5271,4
20190804114132_20190804114404_tile_10814,2
20190823075755_20190823080053_tile_10759,4
20190823065938_20190823070236_tile_2149,0
20190822094025_20190822094322_tile_5861,1
20190822071025_20190822071321_tile_727,1
20190823155824_20190823160121_tile_4543,2
20190822143107_20190822143418_tile_1536,0
20190823092528_20190823092835_tile_1201,0
20190823143529_20190823143813_tile_4442,2
20190823153502_20190823153756_tile_3834,3
20190823094552_20190823094850_tile_10589,2
20190822102427_20190822102736_tile_6109,4
20190823134629_20190823134924_tile_8255,4
20190822073746_20190822074042_tile_5379,0
20190804115720_20190804115941_tile_9547,3
20190823160819_20190823161113_tile_11037,3
20190822075657_20190822080002_tile_10706,1
20190822074720_20190822075013_tile_10033,1
20190822084226_20190822084526_tile_3226,1
20190823145306_20190823145612_tile_7216,2
20190804142149_20190804142420_tile_9108,3
20190823065505_20190823065800_tile_385,2
20190823080230_20190823080526_tile_1970,3
20190823070415_20190823070716_tile_6356,1
20190823152057_20190823152354_tile_1265,0
20190823124735_20190823125042_tile_2263,3
20190823142111_20190823142355_tile_3933,1
20190823153502_20190823153756_tile_3825,2
20190823162315_20190823162606_tile_7873,4
20190822161045_20190822161339_tile_2473,2
20190822070143_20190822070439_tile_7119,3
20190804121331_20190804121610_tile_1646,2
20190822101929_20190822102224_tile_10366,2
20190823153025_20190823153316_tile_5080,1
20190804142149_20190804142420_tile_9119,4
20190822080151_20190822080440_tile_605,4
20190822164304_20190822164613_tile_3389,2
20190822074720_20190822075013_tile_10034,0
20190804143846_20190804144102_tile_5713,0
20190822092635_20190822092926_tile_8352,4
20190823154802_20190823155103_tile_9768,3
20190823123717_20190823124038_tile_2680,3
20190823151559_20190823151919_tile_5606,3
20190822092635_20190822092926_tile_8364,0
20190823095034_20190823095347_tile_1820,1
20190822155902_20190822160145_tile_884,4
20190822153931_20190822154218_tile_4601,1
20190823100116_20190823100432_tile_2358,0
20190822095638_20190822095937_tile_7432,0
20190822164304_20190822164613_tile_3397,1
20190822094509_20190822094813_tile_168,2
20190804124148_20190804124417_tile_1327,4
20190822161458_20190822161736_tile_8409,1
20190822072817_20190822073109_tile_10133,3
20190823090554_20190823090904_tile_5018,2
20190822074237_20190822074521_tile_4754,1
20190822164803_20190822165101_tile_4210,2
20190823161251_20190823161546_tile_8295,2
20190822145832_20190822150114_tile_9593,4
20190804114132_20190804114404_tile_10823,0
20190822095638_20190822095937_tile_7440,4
20190822094025_20190822094322_tile_5872,4
20190804132031_20190804132301_tile_9494,0
20190822155125_20190822155355_tile_7374,2
20190822094509_20190822094813_tile_169,2
20190804132547_20190804132826_tile_10862,4
20190804115720_20190804115941_tile_9548,0
20190822161045_20190822161339_tile_2474,3
20190823130736_20190823131054_tile_4273,1
20190822081617_20190822081907_tile_9813,1
20190822073257_20190822073557_tile_2424,4
20190823160819_20190823161113_tile_11039,0
20190804114647_20190804114904_tile_6251,1
20190804132547_20190804132826_tile_10870,3
20190823150417_20190823150712_tile_10327,1
20190823075318_20190823075613_tile_5270,1
20190822161045_20190822161339_tile_2476,3
20190823081159_20190823081456_tile_5224,4
20190822065241_20190822065541_tile_2579,1
20190822084703_20190822085003_tile_1370,3
20190822082538_20190822082826_tile_4167,0
20190822160239_20190822160529_tile_3885,2
20190822161458_20190822161736_tile_8420,1
20190823093548_20190823093858_tile_5496,2
20190823155824_20190823160121_tile_4551,1
20190823100116_20190823100432_tile_2373,3
20190804141608_20190804141830_tile_5340,4
20190822092635_20190822092926_tile_8366,1
20190822151944_20190822152215_tile_7008,1
20190822071501_20190822071737_tile_6712,2
20190804114647_20190804114904_tile_6262,1
20190823074455_20190823074758_tile_10205,1
20190804130928_20190804131204_tile_5130,2
20190822083256_20190822083600_tile_10931,2
20190823150417_20190823150712_tile_10319,3
20190822161458_20190822161736_tile_8406,4
20190822071924_20190822072224_tile_8630,3
20190823141628_20190823141922_tile_8728,4
20190823071331_20190823071608_tile_824,3
20190823101134_20190823101448_tile_2849,3
20190823075755_20190823080053_tile_10758,2
20190822151108_20190822151351_tile_8077,0
20190804124148_20190804124417_tile_1328,4
20190804133705_20190804133940_tile_5543,0
20190823133754_20190823134101_tile_286,1
20190822085638_20190822085935_tile_10656,0
20190804130928_20190804131204_tile_5126,0
20190804122434_20190804122704_tile_6469,3
20190822084226_20190822084526_tile_3236,1
20190823132244_20190823132535_tile_2785,2
20190804130928_20190804131204_tile_5139,3
20190823101134_20190823101448_tile_2845,0
20190822164803_20190822165101_tile_4217,0
20190822141103_20190822141406_tile_4964,0
20190823133754_20190823134101_tile_278,1
20190822095638_20190822095937_tile_7438,3
20190823150417_20190823150712_tile_10314,2
20190822073257_20190822073557_tile_2426,2
20190804124749_20190804125033_tile_3667,0
20190822163425_20190822163708_tile_6304,4
20190822073257_20190822073557_tile_2419,4
20190804113009_20190804113242_tile_4801,1
20190823152527_20190823152847_tile_5822,4
20190804135937_20190804140208_tile_6567,0
20190822142017_20190822142316_tile_9277,1
20190823093023_20190823093332_tile_8953,4
20190822154325_20190822154559_tile_9332,2
20190823125228_20190823125530_tile_8580,4
20190823160819_20190823161113_tile_11032,3
20190823144405_20190823144711_tile_3327,4
20190823144002_20190823144238_tile_10081,3
20190823092528_20190823092835_tile_1202,3
20190822081617_20190822081907_tile_9828,3
20190823082625_20190823082938_tile_438,2
20190823151559_20190823151919_tile_5598,1
20190822150641_20190822150929_tile_9974,2
20190822091156_20190822091502_tile_112,2
20190804132031_20190804132301_tile_9505,2
20190822072817_20190822073109_tile_10135,2
20190822151944_20190822152215_tile_7003,1
20190822161045_20190822161339_tile_2469,2
20190822143107_20190822143418_tile_1544,0
20190822153558_20190822153835_tile_2535,0
20190823153502_20190823153756_tile_3827,2
20190823142111_20190823142355_tile_3934,3
20190822094951_20190822095250_tile_2963,2
20190822133830_20190822134118_tile_3775,3
20190822080619_20190822080931_tile_233,3
20190823151559_20190823151919_tile_5609,2
20190804121331_20190804121610_tile_1655,1
20190822144046_20190822144338_tile_1480,1
20190822163834_20190822164115_tile_7702,2
20190823125228_20190823125530_tile_8570,2
20190822102956_20190822103254_tile_4113,2
20190823070853_20190823071152_tile_2031,0
20190823083119_20190823083425_tile_2080,0
20190823065505_20190823065800_tile_395,2
20190823070853_20190823071152_tile_2037,1
20190823152057_20190823152354_tile_1276,0
20190822133830_20190822134118_tile_3784,2
20190804130422_20190804130643_tile_3169,1
20190822091719_20190822092011_tile_9711,4
20190822135802_20190822140055_tile_1751,3
20190822084226_20190822084526_tile_3221,0
20190822151523_20190822151826_tile_2904,1
20190804125251_20190804125541_tile_6884,2
20190822152355_20190822152652_tile_3994,4
20190804132547_20190804132826_tile_10864,4
20190823155824_20190823160121_tile_4536,4
20190822154325_20190822154559_tile_9327,4
20190822093113_20190822093410_tile_500,0
20190822145832_20190822150114_tile_9594,1
20190822152355_20190822152652_tile_3988,0
20190804134228_20190804134450_tile_1863,1
20190823082625_20190823082938_tile_437,2
20190823124221_20190823124528_tile_9868,2
20190823071331_20190823071608_tile_830,0
20190822070143_20190822070439_tile_7117,1
20190822094951_20190822095250_tile_2952,4
20190823144405_20190823144711_tile_3337,4
20190823123717_20190823124038_tile_2690,0
20190822142017_20190822142316_tile_9275,1
20190823101134_20190823101448_tile_2844,3
20190822082538_20190822082826_tile_4163,4
20190823094552_20190823094850_tile_10594,4
20190823134629_20190823134924_tile_8240,0
20190804125251_20190804125541_tile_6895,3
20190823152527_20190823152847_tile_5813,0
20190822133333_20190822133635_tile_7753,4
20190822071924_20190822072224_tile_8636,4
20190823143102_20190823143400_tile_5985,2
20190804143846_20190804144102_tile_5711,1
20190823094036_20190823094408_tile_10243,3
20190823091635_20190823091951_tile_8788,2
20190822070143_20190822070439_tile_7104,0
20190822072817_20190822073109_tile_10134,3
20190822152355_20190822152652_tile_3999,1
20190822071025_20190822071321_tile_731,0
20190822065725_20190822065959_tile_7283,0
20190804123018_20190804123239_tile_3007,2
20190823142111_20190823142355_tile_3945,0
20190822134328_20190822134645_tile_7055,1
20190822071025_20190822071321_tile_717,2
20190822144046_20190822144338_tile_1482,0
20190823145732_20190823150016_tile_7339,3
20190822094951_20190822095250_tile_2961,3
20190823132244_20190823132535_tile_2791,3
20190822141600_20190822141831_tile_8903,2
20190823075318_20190823075613_tile_5273,0
20190823144405_20190823144711_tile_3334,0
20190822153931_20190822154218_tile_4595,2
20190823153502_20190823153756_tile_3840,0
20190804115211_20190804115445_tile_8025,2
20190822082047_20190822082347_tile_4325,4
20190823083559_20190823083940_tile_5936,0
20190804133705_20190804133940_tile_5546,0
20190822070610_20190822070846_tile_3733,3
20190804141038_20190804141312_tile_9062,2
20190804124148_20190804124417_tile_1312,2
20190822133333_20190822133635_tile_7762,4
20190823161251_20190823161546_tile_8300,1
20190823065938_20190823070236_tile_2137,2
20190823090045_20190823090358_tile_988,1
20190822092635_20190822092926_tile_8357,4
20190822134328_20190822134645_tile_7049,1
20190823091635_20190823091951_tile_8781,4
20190823101748_20190823102106_tile_9445,4
20190823083119_20190823083425_tile_2082,2
20190823160351_20190823160645_tile_8189,1
20190822150221_20190822150509_tile_8512,2
20190822161837_20190822162134_tile_1599,1
20190823124221_20190823124528_tile_9872,3
20190823162315_20190823162606_tile_7865,1
20190804143251_20190804143533_tile_333,1
20190823084527_20190823084841_tile_10551,3
20190822094025_20190822094322_tile_5864,3
20190823075318_20190823075613_tile_5277,4
20190823091635_20190823091951_tile_8783,0
20190822102956_20190822103254_tile_4101,4
20190822150641_20190822150929_tile_9980,3
20190804135332_20190804135556_tile_7174,2
20190822145832_20190822150114_tile_9603,3
20190822164803_20190822165101_tile_4208,3
20190804115720_20190804115941_tile_9557,1
20190823072627_20190823072925_tile_10486,2
20190822150221_20190822150509_tile_8530,4
20190822102427_20190822102736_tile_6107,1
20190823071331_20190823071608_tile_839,2
20190823090045_20190823090358_tile_994,1
20190822065725_20190822065959_tile_7284,1
20190822092635_20190822092926_tile_8354,2
20190804140510_20190804140727_tile_4701,2
20190823070853_20190823071152_tile_2038,4
20190822073257_20190822073557_tile_2421,1
20190823090045_20190823090358_tile_999,4
20190822080619_20190822080931_tile_226,4
20190823151153_20190823151440_tile_6045,0
20190823065505_20190823065800_tile_388,4
20190822144046_20190822144338_tile_1491,4
20190804130422_20190804130643_tile_3167,3
20190822100953_20190822101249_tile_8855,2
20190823074026_20190823074323_tile_2204,2
20190822145028_20190822145325_tile_9228,3
20190822151944_20190822152215_tile_6996,2
20190822135802_20190822140055_tile_1752,0
20190823152527_20190823152847_tile_5823,0
20190804141608_20190804141830_tile_5327,4
20190822100953_20190822101249_tile_8841,2
20190822162246_20190822162529_tile_7650,1
20190822073746_20190822074042_tile_5380,3
20190822134328_20190822134645_tile_7059,1
20190822151944_20190822152215_tile_7001,4
20190823125228_20190823125530_tile_8584,2
20190822163834_20190822164115_tile_7710,4
20190822072404_20190822072642_tile_6781,1
20190823161251_20190823161546_tile_8307,0
20190823071331_20190823071608_tile_827,0
20190804144353_20190804144627_tile_9924,3
20190823092528_20190823092835_tile_1210,4
20190823125228_20190823125530_tile_8578,0
20190823153025_20190823153316_tile_5081,4
20190804114132_20190804114404_tile_10822,2
20190823093548_20190823093858_tile_5502,3
20190823142603_20190823142913_tile_3559,3
20190823065938_20190823070236_tile_2143,0
20190822073257_20190822073557_tile_2434,2
20190822090458_20190822090745_tile_6618,1
20190823142603_20190823142913_tile_3557,1
20190823101134_20190823101448_tile_2843,2
20190823140636_20190823140937_tile_10422,2
20190804135332_20190804135556_tile_7162,4
20190823070415_20190823070716_tile_6370,4
20190822153149_20190822153444_tile_1054,4
20190822141103_20190822141406_tile_4973,4
20190823161806_20190823162129_tile_2739,2
20190823081159_20190823081456_tile_5213,0
20190822150221_20190822150509_tile_8516,3
20190822083256_20190822083600_tile_10926,3
20190822144546_20190822144829_tile_7597,2
20190822091156_20190822091502_tile_107,4
20190804135332_20190804135556_tile_7161,0
20190822163834_20190822164115_tile_7707,0
20190822133830_20190822134118_tile_3788,4
20190823144002_20190823144238_tile_10080,4
20190822162246_20190822162529_tile_7648,2
20190822155502_20190822155747_tile_4650,2
20190804135332_20190804135556_tile_7170,4
20190823141628_20190823141922_tile_8741,3
20190804132031_20190804132301_tile_9504,2
20190822145028_20190822145325_tile_9213,2
20190823091132_20190823091448_tile_7931,3
20190804120223_20190804120456_tile_55,3
20190804132031_20190804132301_tile_9508,1
20190823075318_20190823075613_tile_5275,1
20190822141103_20190822141406_tile_4977,0
20190823152527_20190823152847_tile_5808,1
20190823145732_20190823150016_tile_7319,1
20190804140510_20190804140727_tile_4706,0
20190822094509_20190822094813_tile_177,0
20190804123547_20190804123823_tile_6154,2
20190823091132_20190823091448_tile_7914,3
20190823162315_20190823162606_tile_7875,1
20190822085638_20190822085935_tile_10649,2
20190823160819_20190823161113_tile_11033,0
20190823074026_20190823074323_tile_2197,2
20190823075755_20190823080053_tile_10770,3
20190823080230_20190823080526_tile_1974,1
20190822150641_20190822150929_tile_9990,1
20190822143107_20190822143418_tile_1546,1
20190823081159_20190823081456_tile_5212,2
20190822153558_20190822153835_tile_2538,0
20190823151153_20190823151440_tile_6040,0
20190822065241_20190822065541_tile_2567,4
20190804144353_20190804144627_tile_9919,1
20190804145216_20190804145445_tile_6510,1
20190822145832_20190822150114_tile_9611,3
20190822143613_20190822143904_tile_4906,1
20190823072627_20190823072925_tile_10477,2
20190823075755_20190823080053_tile_10769,4
20190822153931_20190822154218_tile_4594,2
20190822073746_20190822074042_tile_5386,1
20190823131240_20190823131533_tile_7548,3
20190823070415_20190823070716_tile_6353,2
20190823082625_20190823082938_tile_448,3
20190822083256_20190822083600_tile_10917,1
20190823085444_20190823085754_tile_949,2
20190804142149_20190804142420_tile_9104,4
20190822094025_20190822094322_tile_5871,4
20190804115211_20190804115445_tile_8032,2
20190822101452_20190822101748_tile_4373,3
20190823070853_20190823071152_tile_2032,4
20190822091156_20190822091502_tile_118,4
20190823141123_20190823141407_tile_3123,0
20190822090458_20190822090745_tile_6609,0
20190823073526_20190823073827_tile_7482,0
20190804120223_20190804120456_tile_65,0
20190822065725_20190822065959_tile_7266,0
20190822151944_20190822152215_tile_6997,3
20190823072207_20190823072458_tile_5756,2
20190822163021_20190822163304_tile_8469,4
20190804133131_20190804133356_tile_782,3
20190804145216_20190804145445_tile_6511,3
20190823152527_20190823152847_tile_5811,3
20190822143107_20190822143418_tile_1532,1
20190823085444_20190823085754_tile_933,0
20190804130422_20190804130643_tile_3175,1
20190822095638_20190822095937_tile_7442,0
20190823075755_20190823080053_tile_10757,0
20190822141103_20190822141406_tile_4969,2
20190823093023_20190823093332_tile_8950,4
20190804114132_20190804114404_tile_10813,3
20190804132547_20190804132826_tile_10878,3
20190823123151_20190823123459_tile_2315,3
20190823135623_20190823135909_tile_1101,2
20190822150221_20190822150509_tile_8514,4
20190804134228_20190804134450_tile_1874,3
20190822071025_20190822071321_tile_735,3
20190823143529_20190823143813_tile_4436,2
20190823130239_20190823130540_tile_3629,3
20190823094036_20190823094408_tile_10250,0
20190823133754_20190823134101_tile_290,1
20190804141038_20190804141312_tile_9051,0
20190822101452_20190822101748_tile_4377,1
20190804115211_20190804115445_tile_8034,1
20190822162621_20190822162906_tile_5663,2
20190804142149_20190804142420_tile_9112,2
20190804143846_20190804144102_tile_5708,4
20190823082625_20190823082938_tile_443,1
20190823073526_20190823073827_tile_7494,3
20190804125251_20190804125541_tile_6877,3
20190822073257_20190822073557_tile_2425,3
20190823084056_20190823084400_tile_3459,0
20190822152355_20190822152652_tile_4003,2
20190822152355_20190822152652_tile_4001,3
20190823095600_20190823095931_tile_10974,4
20190823142111_20190823142355_tile_3942,2
20190804113009_20190804113242_tile_4806,0
20190822155902_20190822160145_tile_888,1
20190823125732_20190823130048_tile_1916,0
20190823153502_20190823153756_tile_3831,1
20190823095600_20190823095931_tile_10989,3
20190823095034_20190823095347_tile_1821,3
20190823143102_20190823143400_tile_6003,0
20190822091156_20190822091502_tile_108,3
20190823144849_20190823145144_tile_3281,1
20190823095034_20190823095347_tile_1822,0
20190822152355_20190822152652_tile_3986,1
20190823135139_20190823135448_tile_1427,0
20190804115211_20190804115445_tile_8041,1
20190823124735_20190823125042_tile_2265,4
20190823085011_20190823085317_tile_6941,1
20190823152057_20190823152354_tile_1255,2
20190822071501_20190822071737_tile_6717,1
20190822071025_20190822071321_tile_729,2
20190823160351_20190823160645_tile_8190,4
20190823070853_20190823071152_tile_2023,4
20190823135623_20190823135909_tile_1107,0
20190822073257_20190822073557_tile_2422,2
20190822163425_20190822163708_tile_6310,2
20190823152057_20190823152354_tile_1271,0
20190822133830_20190822134118_tile_3786,3
20190822083256_20190822083600_tile_10920,2
20190823145306_20190823145612_tile_7211,1
20190823144002_20190823144238_tile_10082,2
20190822133830_20190822134118_tile_3780,4
20190822065725_20190822065959_tile_7269,1
20190822092149_20190822092450_tile_1696,2
20190823160351_20190823160645_tile_8184,4
20190822134328_20190822134645_tile_7045,0
20190822151523_20190822151826_tile_2906,4
20190823133754_20190823134101_tile_285,1
20190804113605_20190804113825_tile_9001,3
20190822155502_20190822155747_tile_4656,2
20190823093548_20190823093858_tile_5490,3
20190823065021_20190823065333_tile_9166,1
20190822151108_20190822151351_tile_8079,4
20190804142736_20190804142950_tile_1163,1
20190823080230_20190823080526_tile_1984,4
20190804121908_20190804122131_tile_6665,3
20190823073047_20190823073350_tile_7989,4
20190822071501_20190822071737_tile_6721,2
20190822073746_20190822074042_tile_5389,3
20190822074237_20190822074521_tile_4749,2
20190823070415_20190823070716_tile_6369,3
20190822083256_20190822083600_tile_10927,4
20190823095600_20190823095931_tile_10975,0
20190823123151_20190823123459_tile_2317,1
20190822155902_20190822160145_tile_875,3
20190823144405_20190823144711_tile_3339,1
20190822160641_20190822160923_tile_4059,3
20190822154325_20190822154559_tile_9330,3
20190823125732_20190823130048_tile_1930,2
20190822153558_20190822153835_tile_2525,1
20190822152355_20190822152652_tile_4004,2
20190823073047_20190823073350_tile_7983,3
20190822153149_20190822153444_tile_1058,3
20190823131744_20190823132104_tile_3501,1
20190823091132_20190823091448_tile_7921,3
20190823091132_20190823091448_tile_7924,1
20190822102427_20190822102736_tile_6094,1
20190804125251_20190804125541_tile_6885,1
20190804125251_20190804125541_tile_6875,2
20190822164803_20190822165101_tile_4224,1
20190823125732_20190823130048_tile_1932,4
20190823083559_20190823083940_tile_5943,0
20190822072404_20190822072642_tile_6774,4
20190823124735_20190823125042_tile_2249,2
20190822071924_20190822072224_tile_8639,4
20190823090554_20190823090904_tile_5026,4
20190823151153_20190823151440_tile_6042,4
20190823090045_20190823090358_tile_995,3
20190823135623_20190823135909_tile_1099,4
20190822151944_20190822152215_tile_6998,4
20190822101452_20190822101748_tile_4375,1
20190822073257_20190822073557_tile_2420,0
20190822161458_20190822161736_tile_8405,1
20190822071501_20190822071737_tile_6715,3
20190823131240_20190823131533_tile_7551,2
20190823083119_20190823083425_tile_2085,4
20190822075219_20190822075510_tile_8146,0
20190822133830_20190822134118_tile_3777,0
20190804142149_20190804142420_tile_9116,4
20190804130422_20190804130643_tile_3172,3
20190823094036_20190823094408_tile_10257,3
20190822134835_20190822135131_tile_4493,0
20190823071331_20190823071608_tile_837,0
20190804135332_20190804135556_tile_7159,2
20190823155824_20190823160121_tile_4535,2
20190822082538_20190822082826_tile_4154,3
20190822164803_20190822165101_tile_4223,2
20190823073047_20190823073350_tile_7984,1
20190822144546_20190822144829_tile_7605,1
20190804115211_20190804115445_tile_8035,1
20190804132031_20190804132301_tile_9492,1
20190822092635_20190822092926_tile_8349,0
20190804142736_20190804142950_tile_1164,0
20190822153931_20190822154218_tile_4605,0
20190804124749_20190804125033_tile_3670,3
20190822093552_20190822093843_tile_9653,2
20190823151559_20190823151919_tile_5596,1
20190823123717_20190823124038_tile_2686,0
20190823162315_20190823162606_tile_7877,4
20190822075657_20190822080002_tile_10701,0
20190822075219_20190822075510_tile_8144,3
20190822093552_20190822093843_tile_9661,2
20190822155502_20190822155747_tile_4651,1
20190823160351_20190823160645_tile_8203,0
20190822065241_20190822065541_tile_2571,4
20190822153558_20190822153835_tile_2528,4
20190823083559_20190823083940_tile_5931,3
20190822091719_20190822092011_tile_9716,3
20190823093548_20190823093858_tile_5504,4
20190823144849_20190823145144_tile_3287,1
20190823141628_20190823141922_tile_8742,1
20190823145306_20190823145612_tile_7222,0
20190823153931_20190823154211_tile_6413,1
20190822144046_20190822144338_tile_1481,4
20190804114132_20190804114404_tile_10816,2
20190822133830_20190822134118_tile_3771,1
20190804142736_20190804142950_tile_1161,3
20190804132031_20190804132301_tile_9499,4
20190822134328_20190822134645_tile_7051,3
20190822074237_20190822074521_tile_4759,1
20190823072207_20190823072458_tile_5757,1
20190804125251_20190804125541_tile_6893,4
20190804111224_20190804111453_tile_8679,3
20190823153502_20190823153756_tile_3844,2
20190822163425_20190822163708_tile_6298,0
20190823125732_20190823130048_tile_1915,2
20190822152811_20190822153054_tile_3,1
20190822075657_20190822080002_tile_10704,4
20190823143102_20190823143400_tile_5995,4
20190823084056_20190823084400_tile_3453,2
20190823161806_20190823162129_tile_2743,4
20190804134228_20190804134450_tile_1875,0
20190822133830_20190822134118_tile_3774,1
20190823142603_20190823142913_tile_3573,4
20190823095600_20190823095931_tile_10984,4
20190822153149_20190822153444_tile_1060,0
20190804143251_20190804143533_tile_331,3
20190822101452_20190822101748_tile_4385,4
20190822095638_20190822095937_tile_7429,2
